2023-08-12 00:00:01 result: , param:5000-111:-1086.7900000000000
2023-08-12 00:14:11 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:13 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:15 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:17 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:19 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:21 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:23 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:25 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:27 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:29 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:31 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:33 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:35 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:37 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:39 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:41 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:43 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:45 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:47 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:49 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:51 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:53 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:55 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:57 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:14:59 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:01 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:03 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:05 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:07 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:09 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:11 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:13 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:15 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:17 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:19 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:21 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:24 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:26 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:28 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:30 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:32 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:34 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:36 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:38 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:40 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:42 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:44 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:46 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:48 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:50 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:52 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:54 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:56 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:15:58 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:00 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:02 result: , param:5000-111:-1111.1600000000000
2023-08-12 00:16:04 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:06 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:08 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:10 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:12 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:14 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:16 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:18 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:20 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:22 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:24 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:26 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:28 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:30 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:32 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:34 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:36 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:38 result: , param:5000-111:-1111.1500000000000
2023-08-12 00:16:40 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:42 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:44 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:46 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:48 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:50 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:52 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:54 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:56 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:16:58 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:00 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:02 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:04 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:06 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:08 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:10 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:12 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:14 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:16 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:18 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:20 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:22 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:24 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:26 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:28 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:30 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:32 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:34 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:36 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:38 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:40 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:42 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:44 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:46 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:48 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:50 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:52 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:17:54 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:56 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:17:58 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:00 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:02 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:04 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:06 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:08 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:10 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:12 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:14 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:16 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:18 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:20 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:22 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:24 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:26 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:28 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:30 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:32 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:34 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:36 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:38 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:40 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:42 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:44 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:46 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:48 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:50 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:52 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:54 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:56 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:18:58 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:00 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:02 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:04 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:06 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:08 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:10 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:12 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:14 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:16 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:18 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:20 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:22 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:24 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:26 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:28 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:30 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:32 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:34 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:36 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:38 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:40 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:42 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:44 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:46 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:48 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:50 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:52 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:54 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:56 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:19:58 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:00 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:02 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:04 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:06 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:08 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:10 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:12 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:14 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:16 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:18 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:20 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:22 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:25 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:27 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:29 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:31 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:33 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:35 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:37 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:39 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:41 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:43 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:45 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:47 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:49 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:51 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:53 result: , param:5000-111:-1110.4800000000000
2023-08-12 00:20:55 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:57 result: , param:5000-111:-1110.4700000000000
2023-08-12 00:20:59 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:01 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:03 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:05 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:07 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:09 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:11 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:13 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:15 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:17 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:19 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:21:21 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:23 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:25 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:27 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:29 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:31 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:33 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:35 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:37 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:39 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:41 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:43 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:45 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:47 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:49 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:51 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:53 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:55 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:57 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:21:59 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:01 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:03 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:05 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:07 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:09 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:11 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:13 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:15 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:17 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:19 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:21 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:23 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:25 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:27 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:29 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:31 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:33 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:35 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:37 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:39 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:41 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:43 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:45 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:47 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:49 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:22:51 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:53 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:55 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:57 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:22:59 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:23:01 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:23:03 result: , param:5000-111:-1109.7500000000000
2023-08-12 00:23:05 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:23:07 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:23:09 result: , param:5000-111:-1109.7400000000000
2023-08-12 00:23:11 result: , param:5000-111:-1109.7400000000000
